serialNumber,macAddress,type,registrationStatus,accessToken,desiredConfigurationTemplate,desiredConfigurationMd5,desiredConfigurationSize
C10625053224,00:0B:C2:19:B2:0D,P300,ACTIVATED,185803000BC219B20D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053225,00:0B:C2:19:B2:0F,P300,ACTIVATED,185803000BC219B20F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053226,00:0B:C2:19:B2:11,P300,ACTIVATED,185803000BC219B211,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053227,00:0B:C2:19:B2:13,P300,ACTIVATED,185803000BC219B213,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053228,00:0B:C2:19:B2:15,P300,ACTIVATED,185803000BC219B215,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053229,00:0B:C2:19:B2:17,P300,ACTIVATED,185803000BC219B217,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053230,00:0B:C2:19:B2:19,P300,ACTIVATED,185803000BC219B219,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053232,00:0B:C2:19:B2:1D,P300,ACTIVATED,185803000BC219B21D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053233,00:0B:C2:19:B2:1F,P300,ACTIVATED,185803000BC219B21F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053234,00:0B:C2:19:B2:21,P300,ACTIVATED,185803000BC219B221,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053235,00:0B:C2:19:B2:23,P300,ACTIVATED,185803000BC219B223,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053236,00:0B:C2:19:B2:25,P300,ACTIVATED,185803000BC219B225,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053237,00:0B:C2:19:B2:27,P300,ACTIVATED,185803000BC219B227,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053238,00:0B:C2:19:B2:29,P300,ACTIVATED,185803000BC219B229,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053239,00:0B:C2:19:B2:2B,P300,ACTIVATED,185803000BC219B22B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053240,00:0B:C2:19:B2:2D,P300,ACTIVATED,185803000BC219B22D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053241,00:0B:C2:19:B2:2F,P300,ACTIVATED,185803000BC219B22F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053242,00:0B:C2:19:B2:31,P300,ACTIVATED,185803000BC219B231,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053243,00:0B:C2:19:B2:33,P300,ACTIVATED,185803000BC219B233,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053244,00:0B:C2:19:B2:35,P300,ACTIVATED,185803000BC219B235,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053245,00:0B:C2:19:B2:37,P300,ACTIVATED,185803000BC219B237,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053246,00:0B:C2:19:B2:39,P300,ACTIVATED,185803000BC219B239,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053247,00:0B:C2:19:B2:3B,P300,ACTIVATED,185803000BC219B23B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053248,00:0B:C2:19:B2:3D,P300,ACTIVATED,185803000BC219B23D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053249,00:0B:C2:19:B2:3F,P300,ACTIVATED,185803000BC219B23F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053250,00:0B:C2:19:B2:41,P300,ACTIVATED,185803000BC219B241,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053251,00:0B:C2:19:B2:43,P300,ACTIVATED,185803000BC219B243,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053252,00:0B:C2:19:B2:45,P300,ACTIVATED,185803000BC219B245,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053253,00:0B:C2:19:B2:47,P300,ACTIVATED,185803000BC219B247,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053254,00:0B:C2:19:B2:49,P300,ACTIVATED,185803000BC219B249,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053255,00:0B:C2:19:B2:4B,P300,ACTIVATED,185803000BC219B24B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053256,00:0B:C2:19:B2:4D,P300,ACTIVATED,185803000BC219B24D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053257,00:0B:C2:19:B2:4F,P300,ACTIVATED,185803000BC219B24F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053258,00:0B:C2:19:B2:51,P300,ACTIVATED,185803000BC219B251,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053259,00:0B:C2:19:B2:53,P300,ACTIVATED,185803000BC219B253,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053260,00:0B:C2:19:B2:55,P300,ACTIVATED,185803000BC219B255,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053261,00:0B:C2:19:B2:57,P300,ACTIVATED,185803000BC219B257,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053262,00:0B:C2:19:B2:59,P300,ACTIVATED,185803000BC219B259,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053263,00:0B:C2:19:B2:5B,P300,ACTIVATED,185803000BC219B25B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053264,00:0B:C2:19:B2:5D,P300,ACTIVATED,185803000BC219B25D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053265,00:0B:C2:19:B2:5F,P300,ACTIVATED,185803000BC219B25F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053266,00:0B:C2:19:B2:61,P300,ACTIVATED,185803000BC219B261,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053267,00:0B:C2:19:B2:63,P300,ACTIVATED,185803000BC219B263,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053268,00:0B:C2:19:B2:65,P300,ACTIVATED,185803000BC219B265,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053269,00:0B:C2:19:B2:67,P300,ACTIVATED,185803000BC219B267,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053270,00:0B:C2:19:B2:69,P300,ACTIVATED,185803000BC219B269,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053271,00:0B:C2:19:B2:6B,P300,ACTIVATED,185803000BC219B26B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053272,00:0B:C2:19:B2:6D,P300,ACTIVATED,185803000BC219B26D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053273,00:0B:C2:19:B2:6F,P300,ACTIVATED,185803000BC219B26F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053274,00:0B:C2:19:B2:71,P300,ACTIVATED,185803000BC219B271,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053275,00:0B:C2:19:B2:73,P300,ACTIVATED,185803000BC219B273,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053276,00:0B:C2:19:B2:75,P300,ACTIVATED,185803000BC219B275,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053277,00:0B:C2:19:B2:77,P300,ACTIVATED,185803000BC219B277,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053278,00:0B:C2:19:B2:79,P300,ACTIVATED,185803000BC219B279,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053279,00:0B:C2:19:B2:7B,P300,ACTIVATED,185803000BC219B27B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053280,00:0B:C2:19:B2:7D,P300,ACTIVATED,185803000BC219B27D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053281,00:0B:C2:19:B2:7F,P300,ACTIVATED,185803000BC219B27F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053282,00:0B:C2:19:B2:81,P300,ACTIVATED,185803000BC219B281,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053283,00:0B:C2:19:B2:83,P300,ACTIVATED,185803000BC219B283,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053284,00:0B:C2:19:B2:85,P300,ACTIVATED,185803000BC219B285,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053285,00:0B:C2:19:B2:87,P300,ACTIVATED,185803000BC219B287,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053286,00:0B:C2:19:B2:89,P300,ACTIVATED,185803000BC219B289,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053287,00:0B:C2:19:B2:8B,P300,ACTIVATED,185803000BC219B28B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053288,00:0B:C2:19:B2:8D,P300,ACTIVATED,185803000BC219B28D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053289,00:0B:C2:19:B2:8F,P300,ACTIVATED,185803000BC219B28F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053290,00:0B:C2:19:B2:91,P300,ACTIVATED,185803000BC219B291,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053291,00:0B:C2:19:B2:93,P300,ACTIVATED,185803000BC219B293,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053292,00:0B:C2:19:B2:95,P300,ACTIVATED,185803000BC219B295,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053293,00:0B:C2:19:B2:97,P300,ACTIVATED,185803000BC219B297,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053295,00:0B:C2:19:B2:9B,P300,ACTIVATED,185803000BC219B29B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053297,00:0B:C2:19:B2:9F,P300,ACTIVATED,185803000BC219B29F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053299,00:0B:C2:19:B2:A3,P300,ACTIVATED,185803000BC219B2A3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053300,00:0B:C2:19:B2:A5,P300,ACTIVATED,185803000BC219B2A5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053302,00:0B:C2:19:B2:A9,P300,ACTIVATED,185803000BC219B2A9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053303,00:0B:C2:19:B2:AB,P300,ACTIVATED,185803000BC219B2AB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053304,00:0B:C2:19:B2:AD,P300,ACTIVATED,185803000BC219B2AD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053305,00:0B:C2:19:B2:AF,P300,ACTIVATED,185803000BC219B2AF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053306,00:0B:C2:19:B2:B1,P300,ACTIVATED,185803000BC219B2B1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053307,00:0B:C2:19:B2:B3,P300,ACTIVATED,185803000BC219B2B3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053309,00:0B:C2:19:B2:B7,P300,ACTIVATED,185803000BC219B2B7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053310,00:0B:C2:19:B2:B9,P300,ACTIVATED,185803000BC219B2B9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053311,00:0B:C2:19:B2:BB,P300,ACTIVATED,185803000BC219B2BB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053312,00:0B:C2:19:B2:BD,P300,ACTIVATED,185803000BC219B2BD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053313,00:0B:C2:19:B2:BF,P300,ACTIVATED,185803000BC219B2BF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053314,00:0B:C2:19:B2:C1,P300,ACTIVATED,185803000BC219B2C1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053315,00:0B:C2:19:B2:C3,P300,ACTIVATED,185803000BC219B2C3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053316,00:0B:C2:19:B2:C5,P300,ACTIVATED,185803000BC219B2C5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053317,00:0B:C2:19:B2:C7,P300,ACTIVATED,185803000BC219B2C7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053318,00:0B:C2:19:B2:C9,P300,ACTIVATED,185803000BC219B2C9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053319,00:0B:C2:19:B2:CB,P300,ACTIVATED,185803000BC219B2CB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053320,00:0B:C2:19:B2:CD,P300,ACTIVATED,185803000BC219B2CD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053321,00:0B:C2:19:B2:CF,P300,ACTIVATED,185803000BC219B2CF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053322,00:0B:C2:19:B2:D1,P300,ACTIVATED,185803000BC219B2D1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053323,00:0B:C2:19:B2:D3,P300,ACTIVATED,185803000BC219B2D3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053324,00:0B:C2:19:B2:D5,P300,ACTIVATED,185803000BC219B2D5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053325,00:0B:C2:19:B2:D7,P300,ACTIVATED,185803000BC219B2D7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053326,00:0B:C2:19:B2:D9,P300,ACTIVATED,185803000BC219B2D9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053327,00:0B:C2:19:B2:DB,P300,ACTIVATED,185803000BC219B2DB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053328,00:0B:C2:19:B2:DD,P300,ACTIVATED,185803000BC219B2DD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053330,00:0B:C2:19:B2:E1,P300,ACTIVATED,185803000BC219B2E1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053331,00:0B:C2:19:B2:E3,P300,ACTIVATED,185803000BC219B2E3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053332,00:0B:C2:19:B2:E5,P300,ACTIVATED,185803000BC219B2E5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053333,00:0B:C2:19:B2:E7,P300,ACTIVATED,185803000BC219B2E7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053334,00:0B:C2:19:B2:E9,P300,ACTIVATED,185803000BC219B2E9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053335,00:0B:C2:19:B2:EB,P300,ACTIVATED,185803000BC219B2EB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053336,00:0B:C2:19:B2:ED,P300,ACTIVATED,185803000BC219B2ED,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053338,00:0B:C2:19:B2:F1,P300,ACTIVATED,185803000BC219B2F1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053340,00:0B:C2:19:B2:F5,P300,ACTIVATED,185803000BC219B2F5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053341,00:0B:C2:19:B2:F7,P300,ACTIVATED,185803000BC219B2F7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053342,00:0B:C2:19:B2:F9,P300,ACTIVATED,185803000BC219B2F9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053343,00:0B:C2:19:B2:FB,P300,ACTIVATED,185803000BC219B2FB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053344,00:0B:C2:19:B2:FD,P300,ACTIVATED,185803000BC219B2FD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053345,00:0B:C2:19:B2:FF,P300,ACTIVATED,185803000BC219B2FF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053346,00:0B:C2:19:B3:01,P300,ACTIVATED,185803000BC219B301,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053348,00:0B:C2:19:B3:05,P300,ACTIVATED,185803000BC219B305,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053350,00:0B:C2:19:B3:09,P300,ACTIVATED,185803000BC219B309,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053351,00:0B:C2:19:B3:0B,P300,ACTIVATED,185803000BC219B30B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053352,00:0B:C2:19:B3:0D,P300,ACTIVATED,185803000BC219B30D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053353,00:0B:C2:19:B3:0F,P300,ACTIVATED,185803000BC219B30F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053355,00:0B:C2:19:B3:13,P300,ACTIVATED,185803000BC219B313,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053356,00:0B:C2:19:B3:15,P300,ACTIVATED,185803000BC219B315,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053357,00:0B:C2:19:B3:17,P300,ACTIVATED,185803000BC219B317,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053358,00:0B:C2:19:B3:19,P300,ACTIVATED,185803000BC219B319,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053359,00:0B:C2:19:B3:1B,P300,ACTIVATED,185803000BC219B31B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053360,00:0B:C2:19:B3:1D,P300,ACTIVATED,185803000BC219B31D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053361,00:0B:C2:19:B3:1F,P300,ACTIVATED,185803000BC219B31F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053363,00:0B:C2:19:B3:23,P300,ACTIVATED,185803000BC219B323,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053364,00:0B:C2:19:B3:25,P300,ACTIVATED,185803000BC219B325,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053365,00:0B:C2:19:B3:27,P300,ACTIVATED,185803000BC219B327,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053366,00:0B:C2:19:B3:29,P300,ACTIVATED,185803000BC219B329,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053367,00:0B:C2:19:B3:2B,P300,ACTIVATED,185803000BC219B32B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053368,00:0B:C2:19:B3:2D,P300,ACTIVATED,185803000BC219B32D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053369,00:0B:C2:19:B3:2F,P300,ACTIVATED,185803000BC219B32F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053370,00:0B:C2:19:B3:31,P300,ACTIVATED,185803000BC219B331,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053371,00:0B:C2:19:B3:33,P300,ACTIVATED,185803000BC219B333,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053372,00:0B:C2:19:B3:35,P300,ACTIVATED,185803000BC219B335,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053373,00:0B:C2:19:B3:37,P300,ACTIVATED,185803000BC219B337,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053374,00:0B:C2:19:B3:39,P300,ACTIVATED,185803000BC219B339,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053375,00:0B:C2:19:B3:3B,P300,ACTIVATED,185803000BC219B33B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053376,00:0B:C2:19:B3:3D,P300,ACTIVATED,185803000BC219B33D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625053377,00:0B:C2:19:B3:3F,P300,ACTIVATED,185803000BC219B33F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
